"BBKK_ID","SubDist","Dist","SubC","Place","Unit","Housing","MVoter","FMVoter","Voter","DistC"
4867,"ทุ่งพญาไท","เขตราชเทวี",103701,"โรงจอดรถอาคารฝ่ายการคลัง สำนักป้องกันและบรรเทาสาธารณภัย",17,335,314,297,611,"1037"
4868,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์ในลานกีฬาปากซอยมั่นสิน 3",18,132,232,253,485,"1037"
4869,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์ในลานกีฬาปากซอยมั่นสิน 3",19,162,240,261,501,"1037"
4870,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์บริเวณลานจอดรถสำนักงานนโยบายและแผนการขนส่งและจราจร",20,126,291,324,615,"1037"
4871,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์ในสนามเด็กเล่นบ้านพักรถไฟจิตรลดา",21,112,262,234,496,"1037"
4872,"ทุ่งพญาไท","เขตราชเทวี",103701,"ด้านหน้าอาคารบริษัทเอ็กมี่ จำกัด",22,178,255,325,580,"1037"
4873,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์บริเวณบริษัทเอ็กมี่ จำกัด",23,220,279,384,663,"1037"
4874,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์บริเวณบริษัทเอ็กมี่ จำกัด",24,224,281,369,650,"1037"
4875,"ทุ่งพญาไท","เขตราชเทวี",103701,"เต็นท์บริเวณบริษัทเอ็กมี่ จำกัด",25,153,297,338,635,"1037"
4876,"ทุ่งพญาไท","เขตราชเทวี",103701,"โรงอาหารโรงเรียนสันติราษฎร์วิทยาลัย",26,225,250,265,515,"1037"
4877,"ทุ่งพญาไท","เขตราชเทวี",103701,"โรงอาหารโรงเรียนสันติราษฎร์วิทยาลัย",27,216,194,288,482,"1037"
4878,"ทุ่งพญาไท","เขตราชเทวี",103701,"โรงอาหารโรงเรียนสันติราษฎร์วิทยาลัย",28,192,200,264,464,"1037"
4879,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บริเวณเกาะพญาไท",1,397,307,384,691,"1037"
4880,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บนทางเท้าหน้าประตูโรงเรียนศรีอยุธยา ในพระอุปถัมภ์ฯ  (ประตูด้านถนนรางน้ำ)",2,258,301,396,697,"1037"
4881,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บริเวณโรงเรียนศรีอยุธยา ในพระอุปถัมภ์ฯ(ประตูด้านถนนศรีอยุธยา)",3,368,265,371,636,"1037"
4882,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บริเวณโรงเรียนศรีอยุธยา ในพระอุปถัมภ์ฯ (ประตูด้านถนนศรีอยุธยา)",4,377,248,349,597,"1037"
4883,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บริเวณโรงเรียนศรีอยุธยา ในพระอุปถัมภ์ฯ(ประตูด้านถนนศรีอยุธยา)",5,398,279,340,619,"1037"
4884,"ถนนพญาไท","เขตราชเทวี",103702,"อาคารวิทยาลัยเทคโนโลยีสยามธุรกิจในพระอุปถัมภ์ฯ",6,205,184,254,438,"1037"
4885,"ถนนพญาไท","เขตราชเทวี",103702,"อาคารวิทยาลัยเทคโนโลยีสยามธุรกิจในพระอุปถัมภ์ฯ",7,134,194,224,418,"1037"
4886,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บริเวณลานจอดรถ กรมปศุสัตว์",8,377,286,424,710,"1037"
4887,"ถนนพญาไท","เขตราชเทวี",103702,"เต็นท์บริเวณลานจอดรถ กรมปศุสัตว์",9,493,275,454,729,"1037"
4888,"ถนนพญาไท","เขตราชเทวี",103702,"ลานจอดรถ โรงเรียนเสริมสวยเกศสยาม (เดิม)",10,475,325,432,757,"1037"
4889,"ถนนพญาไท","เขตราชเทวี",103702,"ลานจอดรถ โรงเรียนเสริมสวยเกศสยาม (เดิม)",11,319,344,384,728,"1037"
4890,"ถนนพญาไท","เขตราชเทวี",103702,"อาคารจุลดิศ 1 ชั้นล่าง",12,239,256,290,546,"1037"
4891,"ถนนพญาไท","เขตราชเทวี",103702,"อาคารจุลดิศ 1 ชั้นล่าง",13,273,239,308,547,"1037"
4892,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนสมาคมสตรีไทย",1,138,176,232,408,"1037"
4893,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนสมาคมสตรีไทย",2,86,199,207,406,"1037"
4894,"ถนนเพชรบุรี","เขตราชเทวี",103703,"ศาลาวรลักษณาวดี วัดพระยายัง",3,171,226,308,534,"1037"
4895,"ถนนเพชรบุรี","เขตราชเทวี",103703,"ศาลาวรลักษณาวดี วัดพระยายัง",4,190,224,290,514,"1037"
4896,"ถนนเพชรบุรี","เขตราชเทวี",103703,"ศาลาวรลักษณาวดี วัดพระยายัง",5,168,253,292,545,"1037"
4897,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",6,184,322,333,655,"1037"
4898,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",7,151,318,337,655,"1037"
4899,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",8,160,294,353,647,"1037"
4900,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",9,160,327,382,709,"1037"
4901,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",10,181,343,333,676,"1037"
4902,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",11,393,268,365,633,"1037"
4903,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงเรียนกิ่งเพชร",12,193,296,362,658,"1037"
4904,"ถนนเพชรบุรี","เขตราชเทวี",103703,"เต็นท์บริเวณโรงเรียนสัมมาชีวศิลป",13,222,279,353,632,"1037"
4905,"ถนนเพชรบุรี","เขตราชเทวี",103703,"เต็นท์บริเวณโรงเรียนสัมมาชีวศิลป",14,203,295,353,648,"1037"
4906,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงอาหารโรงเรียนสัมมาชีวศิลป",15,143,267,301,568,"1037"
4907,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงอาหารโรงเรียนสัมมาชีวศิลป",16,279,228,325,553,"1037"
4908,"ถนนเพชรบุรี","เขตราชเทวี",103703,"โรงอาหารโรงเรียนสัมมาชีวศิลป",17,231,232,298,530,"1037"
4909,"ถนนเพชรบุรี","เขตราชเทวี",103703,"เต็นท์บนทางเท้าหน้าบันไดสถานีรถไฟฟ้า (ราชเทวี)",18,138,145,187,332,"1037"
4910,"ถนนเพชรบุรี","เขตราชเทวี",103703,"เต็นท์บริเวณลานจอดรถเล้งนาฬิกา",19,428,226,335,561,"1037"
4911,"ถนนเพชรบุรี","เขตราชเทวี",103703,"เต็นท์บริเวณลานจอดรถเล้งนาฬิกา",20,341,230,326,556,"1037"
4912,"ถนนเพชรบุรี","เขตราชเทวี",103703,"เต็นท์บริเวณลานจอดรถเล้งนาฬิกา",21,278,246,305,551,"1037"
4913,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนวัดทัศนารุณสุนทริการาม",1,286,278,316,594,"1037"
4914,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนวัดทัศนารุณสุนทริการาม",2,173,266,308,574,"1037"
4915,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์ในสวนรมย์ราชเทวี",3,301,284,340,624,"1037"
4916,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์ในสวนรมย์ราชเทวี",4,203,296,340,636,"1037"
4917,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์ในสวนรมย์ราชเทวี",5,148,256,251,507,"1037"
4918,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์ในสวนรมย์ราชเทวี",6,145,221,281,502,"1037"
4919,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บริเวณลานจอดรถ บริษัท บางกอกไตรวิชั่น จำกัด (คลีโอ)",7,164,293,323,616,"1037"
4920,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บริเวณลานจอดรถ บริษัท บางกอกไตรวิชั่น จำกัด (คลีโอ)",8,552,324,369,693,"1037"
4921,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บริเวณลานจอดรถ บริษัท บางกอกไตรวิชั่น จำกัด (คลีโอ)",9,274,291,352,643,"1037"
4922,"มักกะสัน","เขตราชเทวี",103704,"บริเวณชั้นล่างอาคารลานจอดรถธนาคารไทยพาณิชย์(สำนักงานชิดลม)",10,189,166,214,380,"1037"
4923,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บริเวณลานจอดรถตลาดธรรมโรจน์",11,170,207,306,513,"1037"
4924,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บริเวณลานจอดรถตลาดธรรมโรจน์",12,158,233,270,503,"1037"
4925,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บริเวณลานจอดรถตลาดธรรมโรจน์",13,193,234,278,512,"1037"
4926,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนวัดดิสหงสาราม",14,160,255,276,531,"1037"
4927,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนวัดดิสหงสาราม",15,289,263,275,538,"1037"
4928,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนวัดดิสหงสาราม",16,127,270,277,547,"1037"
4929,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนมักกะสันพิทยา",17,222,295,126,421,"1037"
4930,"มักกะสัน","เขตราชเทวี",103704,"โรงเรียนมักกะสันพิทยา",18,260,327,165,492,"1037"
4931,"มักกะสัน","เขตราชเทวี",103704,"โถงชั้นล่างอาคารมารี โรงเรียนเซนต์ดอมินิก",19,384,314,395,709,"1037"
4932,"มักกะสัน","เขตราชเทวี",103704,"โถงชั้นล่างอาคารมารี โรงเรียนเซนต์ดอมินิก",20,563,302,412,714,"1037"
4933,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์ในลานกีฬา โรงพยาบาลบุรฉัตรไชยากร (โรงพยาบาลรถไฟ)",21,239,304,279,583,"1037"
4934,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์ในลานกีฬา โรงพยาบาลบุรฉัตรไชยากร (โรงพยาบาลรถไฟ)",22,238,296,288,584,"1037"
4935,"มักกะสัน","เขตราชเทวี",103704,"เต็นท์บนทางเท้าปากซอยเพชรบุรี 29 (ตลาดนีออน)",23,169,214,239,453,"1037"
